

times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines
153.862  000.131  000.131: require('diffview.control')
154.045  000.167  000.167: require('diffview.events')
154.050  001.484  000.142: require('diffview.bootstrap')
154.072  001.540  000.057: sourcing /Users/abraxas/.local/share/nvim/site/pack/packer/start/diffview.nvim/plugin/diffview.lua
154.518  000.029  000.029: sourcing /Users/abraxas/.local/share/nvim/site/pack/packer/start/lspsaga.nvim/plugin/lspsaga.lua
154.751  000.015  000.015: sourcing /Users/abraxas/.local/share/nvim/site/pack/packer/start/LuaSnip/plugin/luasnip.vim
156.148  001.217  001.217: require('vim.filetype')
156.261  001.415  000.198: sourcing /Users/abraxas/.local/share/nvim/site/pack/packer/start/LuaSnip/plugin/luasnip.lua
156.844  000.141  000.141: require('cmp.utils.highlight')
157.067  000.414  000.273: sourcing /Users/abraxas/.local/share/nvim/site/pack/packer/start/nvim-cmp/plugin/cmp.lua
157.306  000.091  000.091: sourcing /Users/abraxas/.local/share/nvim/site/pack/packer/start/nvim-lspconfig/plugin/lspconfig.lua
157.736  000.105  000.105: require('nvim-treesitter.statusline')
157.905  000.168  000.168: require('nvim-treesitter.query_predicates')
157.906  000.387  000.114: require('nvim-treesitter')
158.051  000.551  000.165: sourcing /Users/abraxas/.local/share/nvim/site/pack/packer/start/nvim-treesitter/plugin/nvim-treesitter.lua
158.248  000.020  000.020: sourcing /Users/abraxas/.local/share/nvim/site/pack/packer/start/nvim-web-devicons/plugin/nvim-web-devicons.vim
158.462  000.016  000.016: sourcing /Users/abraxas/.local/share/nvim/site/pack/packer/start/plenary.nvim/plugin/plenary.vim
158.704  000.028  000.028: sourcing /Users/abraxas/.local/share/nvim/site/pack/packer/start/rust.vim/plugin/cargo.vim
158.746  000.018  000.018: sourcing /Users/abraxas/.local/share/nvim/site/pack/packer/start/rust.vim/plugin/rust.vim
159.168  000.155  000.155: sourcing /Users/abraxas/.local/share/nvim/site/pack/packer/start/telescope.nvim/plugin/telescope.lua
160.170  000.855  000.855: sourcing /Users/abraxas/.local/share/nvim/site/pack/packer/start/vim-devicons/plugin/webdevicons.vim
160.824  000.498  000.498: sourcing /Users/abraxas/.local/share/nvim/site/pack/packer/start/vim-fugitive/plugin/fugitive.vim
161.051  000.054  000.054: sourcing /Users/abraxas/.local/share/nvim/site/pack/packer/start/vim-maximizer/plugin/maximizer.vim
161.382  000.186  000.186: sourcing /Users/abraxas/.local/share/nvim/site/pack/packer/start/vim-surround/plugin/surround.vim
161.808  000.083  000.083: sourcing /Users/abraxas/.local/share/nvim/site/pack/packer/start/vim-visual-multi/autoload/vm/plugs.vim
162.094  000.079  000.079: sourcing /Users/abraxas/.local/share/nvim/site/pack/packer/start/vim-visual-multi/autoload/vm/maps.vim
162.283  000.060  000.060: sourcing /Users/abraxas/.local/share/nvim/site/pack/packer/start/vim-visual-multi/autoload/vm/maps/all.vim
162.764  001.230  001.008: sourcing /Users/abraxas/.local/share/nvim/site/pack/packer/start/vim-visual-multi/plugin/visual-multi.vim
162.876  004.051: loading packages
163.639  000.062  000.062: require('cmp_buffer.timer')
163.641  000.216  000.154: require('cmp_buffer.buffer')
163.642  000.317  000.101: require('cmp_buffer.source')
163.643  000.413  000.096: require('cmp_buffer')
163.656  000.437  000.024: sourcing /Users/abraxas/.local/share/nvim/site/pack/packer/start/cmp-buffer/after/plugin/cmp_buffer.lua
163.756  000.016  000.016: sourcing /Users/abraxas/.local/share/nvim/site/pack/packer/start/cmp-nvim-lsp/after/plugin/cmp_nvim_lsp.lua
164.000  000.149  000.149: require('cmp_path')
164.007  000.169  000.020: sourcing /Users/abraxas/.local/share/nvim/site/pack/packer/start/cmp-path/after/plugin/cmp_path.lua
164.228  000.119  000.119: require('cmp_luasnip')
164.253  000.162  000.042: sourcing /Users/abraxas/.local/share/nvim/site/pack/packer/start/cmp_luasnip/after/plugin/cmp_luasnip.lua
164.287  000.628: loading after plugins
164.295  000.008: inits 3
165.553  001.258: reading ShaDa
165.762  000.182  000.182: require('luasnip.loaders.from_lua')
165.958  000.181  000.181: require('luasnip.loaders.from_snipmate')
166.167  000.203  000.203: require('luasnip.loaders.from_vscode')
166.196  000.077: opening buffers
166.272  000.076: BufEnter autocommands
166.273  000.001: editing files in windows
166.571  000.093  000.093: sourcing /usr/local/share/nvim/runtime/autoload/provider/clipboard.vim
167.848  001.481: VimEnter autocommands
167.849  000.001: UIEnter autocommands
167.850  000.001: before starting main loop
168.190  000.340: first screen update
168.191  000.001: --- NVIM STARTED ---


times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines

000.012  000.012: --- NVIM STARTING ---
000.160  000.148: event init
000.340  000.180: early init
000.635  000.295: locale set
000.677  000.042: init first window
018.223  017.546: inits 1
018.254  000.031: window checked
018.259  000.005: parsing arguments
019.024  000.122  000.122: require('vim.shared')
019.192  000.062  000.062: require('vim._meta')
019.195  000.166  000.104: require('vim._editor')
019.197  000.352  000.064: require('vim._init_packages')
019.202  000.591: init lua interpreter
019.684  000.482: expanding arguments
019.812  000.128: inits 2
020.252  000.440: init highlight
020.254  000.002: waiting for UI
023.740  003.487: done waiting for UI
023.755  000.014: init screen for UI
023.991  000.236: init default mappings
024.011  000.020: init default autocommands
026.285  000.118  000.118: sourcing /usr/local/share/nvim/runtime/ftplugin.vim
026.619  000.038  000.038: sourcing /usr/local/share/nvim/runtime/indent.vim
028.897  000.328  000.328: require('packer.util')
028.933  001.671  001.343: require('packer')
029.338  000.402  000.402: require('packer.log')
030.196  000.278  000.278: require('packer.async')
030.762  000.219  000.219: require('packer.result')
030.766  000.567  000.348: require('packer.jobs')
030.772  001.408  000.563: require('packer.plugin_utils')
031.125  000.338  000.338: require('packer.snapshot')
031.453  004.611  000.792: require('abraxas.default.plugins-setup')
031.808  000.353  000.353: require('abraxas.core.options')
031.964  000.007  000.007: require('vim.keymap')
032.242  000.268  000.268: require('ufo')
032.678  000.868  000.593: require('abraxas.core.keymaps')
037.136  004.210  004.210: sourcing /Users/abraxas/.local/share/nvim/site/pack/packer/start/gruvbox/colors/gruvbox.vim
037.246  004.566  000.356: require('abraxas.core.colorscheme')
037.556  000.197  000.197: require('Comment')
037.689  000.131  000.131: require('Comment.config')
038.504  000.286  000.286: require('Comment.ft')
038.509  000.606  000.320: require('Comment.utils')
038.747  000.237  000.237: require('Comment.opfunc')
038.918  000.170  000.170: require('Comment.extra')
038.922  001.193  000.181: require('Comment.api')
039.135  001.887  000.366: require('abraxas.default.plugins.comment')
041.153  000.167  000.167: require('nvim-tree.notify')
041.157  000.368  000.201: require('nvim-tree.events')
041.803  000.193  000.193: require('nvim-tree.log')
042.386  000.181  000.181: require('nvim-tree.iterators.node-iterator')
042.426  000.622  000.441: require('nvim-tree.utils')
042.765  000.338  000.338: require('nvim-tree.git.utils')
043.048  000.282  000.282: require('nvim-tree.git.runner')
043.312  000.262  000.262: require('nvim-tree.watcher')
043.520  000.207  000.207: require('nvim-tree.explorer.node')
043.524  002.188  000.285: require('nvim-tree.git')
043.718  000.192  000.192: require('nvim-tree.explorer.watch')
044.106  000.183  000.183: require('nvim-tree.explorer.node-builders')
044.320  000.212  000.212: require('nvim-tree.explorer.sorters')
044.513  000.192  000.192: require('nvim-tree.explorer.filters')
045.170  000.429  000.429: require('nvim-tree.view')
045.174  000.659  000.230: require('nvim-tree.live-filter')
045.176  001.455  000.208: require('nvim-tree.explorer.explore')
045.425  000.247  000.247: require('nvim-tree.explorer.reload')
045.428  004.269  000.187: require('nvim-tree.explorer')
045.430  004.805  000.168: require('nvim-tree.core')
045.673  000.242  000.242: require('nvim-tree.diagnostics')
045.959  000.141  000.141: require('nvim-tree.modified')
045.961  000.286  000.146: require('nvim-tree.renderer.components.modified')
046.179  000.217  000.217: require('nvim-tree.renderer.components.padding')
046.363  000.182  000.182: require('nvim-tree.renderer.components.icons')
046.564  000.200  000.200: require('nvim-tree.renderer.components.full-name')
046.803  000.237  000.237: require('nvim-tree.renderer.components.git')
047.199  000.395  000.395: require('nvim-tree.renderer.builder')
047.415  000.215  000.215: require('nvim-tree.marks')
047.468  007.063  000.284: require('nvim-tree.renderer')
047.473  007.327  000.264: require('nvim-tree.lib')
047.701  000.227  000.227: require('nvim-tree.colors')
048.979  000.177  000.177: require('nvim-tree.actions.finders.find-file')
048.981  000.330  000.153: require('nvim-tree.actions.tree.open')
049.146  000.163  000.163: require('nvim-tree.actions.tree.toggle')
049.347  000.198  000.198: require('nvim-tree.actions.reloaders.reloaders')
049.494  000.145  000.145: require('nvim-tree.actions.root.dir-up')
049.674  000.178  000.178: require('nvim-tree.actions.tree.find-file')
049.882  000.207  000.207: require('nvim-tree.actions.finders.search-node')
050.060  000.177  000.177: require('nvim-tree.actions.tree-modifiers.collapse-all')
050.241  000.180  000.180: require('nvim-tree.actions.tree-modifiers.expand-all')
050.374  000.132  000.132: require('nvim-tree.actions.tree-modifiers.toggles')
050.800  000.206  000.206: require('nvim-tree.keymap')
050.803  000.426  000.220: require('nvim-tree.help')
050.986  000.181  000.181: require('nvim-tree.actions.fs.create-file')
051.177  000.190  000.190: require('nvim-tree.actions.fs.remove-file')
051.361  000.182  000.182: require('nvim-tree.actions.fs.trash')
051.548  000.186  000.186: require('nvim-tree.actions.fs.rename-file')
051.833  000.282  000.282: require('nvim-tree.actions.fs.copy-paste')
052.009  000.169  000.169: require('nvim-tree.actions.node.file-popup')
052.132  000.121  000.121: require('nvim-tree.actions.node.run-command')
052.280  000.147  000.147: require('nvim-tree.actions.node.system-open')
052.414  000.133  000.133: require('nvim-tree.actions.moves.sibling')
052.543  000.126  000.126: require('nvim-tree.actions.moves.parent')
052.677  000.132  000.132: require('nvim-tree.actions.moves.item')
052.812  000.129  000.129: require('nvim-tree.marks.bulk-delete')
052.943  000.130  000.130: require('nvim-tree.marks.bulk-move')
053.366  000.278  000.278: require('nvim-tree.actions.node.open-file')
053.369  000.424  000.146: require('nvim-tree.marks.navigation')
053.371  004.999  000.330: require('nvim-tree.api')
053.379  005.472  000.473: require('nvim-tree.keymap-legacy')
053.383  005.680  000.209: require('nvim-tree.commands')
053.538  000.154  000.154: require('nvim-tree.actions.root.change-dir')
053.679  000.140  000.140: require('nvim-tree.legacy')
054.616  000.004  000.004: require('vim.F')
054.643  000.958  000.954: require('vim.diagnostic')
054.652  015.300  000.814: require('nvim-tree')
055.216  000.140  000.140: require('nvim-tree.actions')
056.219  000.771  000.771: require('nvim-web-devicons')
058.680  019.543  003.333: require('abraxas.default.plugins.nvim-tree')
059.453  000.164  000.164: require('lualine_require')
059.721  000.900  000.735: require('lualine')
059.955  000.125  000.125: require('lualine.themes.gruvbox_dark')
059.956  000.233  000.108: require('lualine.themes.gruvbox')
060.379  000.264  000.264: require('lualine.component')
060.385  000.428  000.165: require('lualine.components.filename')
060.730  000.343  000.343: require('lualine.highlight')
061.689  000.140  000.140: require('lualine.utils.mode')
062.974  004.293  002.249: require('abraxas.default.plugins.lualine')
063.430  000.149  000.149: require('telescope._extensions')
063.432  000.329  000.180: require('telescope')
065.365  000.243  000.243: require('plenary.bit')
065.507  000.141  000.141: require('plenary.functional')
065.525  000.011  000.011: require('ffi')
065.534  000.907  000.512: require('plenary.path')
065.539  001.123  000.216: require('plenary.strings')
065.662  000.123  000.123: require('telescope.deprecated')
066.380  000.260  000.260: require('plenary.log')
066.417  000.416  000.156: require('telescope.log')
067.125  000.352  000.352: require('plenary.job')
067.253  000.127  000.127: require('telescope.state')
067.257  000.839  000.360: require('telescope.utils')
067.261  001.597  000.342: require('telescope.sorters')
067.289  000.024  000.024: require('vim.inspect')
068.189  004.095  001.228: require('telescope.config')
068.717  000.227  000.227: require('plenary.window.border')
068.828  000.109  000.109: require('plenary.window')
068.938  000.110  000.110: require('plenary.popup.utils')
068.940  000.728  000.282: require('plenary.popup')
069.097  000.155  000.155: require('telescope.pickers.scroller')
069.223  000.124  000.124: require('telescope.actions.state')
069.374  000.151  000.151: require('telescope.actions.utils')
069.759  000.181  000.181: require('telescope.actions.mt')
069.768  000.393  000.212: require('telescope.actions.set')
070.107  000.178  000.178: require('telescope.config.resolve')
070.109  000.340  000.162: require('telescope.pickers.entry_display')
070.228  000.118  000.118: require('telescope.from_entry')
070.307  006.874  000.769: require('telescope.actions')
071.523  000.380  000.380: require('fzf_lib')
071.526  000.598  000.217: require('telescope._extensions.fzf')
072.839  000.110  000.110: require('plenary.tbl')
072.841  000.253  000.142: require('plenary.vararg.rotate')
072.842  000.358  000.106: require('plenary.vararg')
072.949  000.106  000.106: require('plenary.errors')
072.952  000.621  000.156: require('plenary.async.async')
073.086  000.133  000.133: require('plenary.async.structs')
073.091  000.937  000.183: require('plenary.async.control')
074.008  000.726  000.726: require('telescope.make_entry')
074.643  000.280  000.280: require('plenary.async.util')
074.644  000.390  000.109: require('plenary.async.tests')
074.646  000.511  000.121: require('plenary.async')
074.648  000.638  000.127: require('telescope.finders.async_static_finder')
075.125  000.117  000.117: require('plenary.class')
075.133  000.342  000.224: require('telescope._')
075.135  000.486  000.144: require('telescope.finders.async_oneshot_finder')
075.269  000.134  000.134: require('telescope.finders.async_job_finder')
075.273  002.181  000.196: require('telescope.finders')
076.248  000.186  000.186: require('telescope.debounce')
076.519  000.270  000.270: require('telescope.mappings')
076.708  000.188  000.188: require('telescope.pickers.highlights')
076.837  000.129  000.129: require('telescope.pickers.window')
077.248  000.204  000.204: require('telescope.algos.linked_list')
077.250  000.411  000.208: require('telescope.entry_manager')
077.386  000.135  000.135: require('telescope.pickers.multi')
077.425  002.152  000.833: require('telescope.pickers')
077.441  005.602  000.332: require('telescope.builtin.__lsp')
077.490  005.877  000.275: require('telescope.builtin')
077.643  000.153  000.153: require('telescope.themes')
077.673  014.698  000.867: require('abraxas.default.plugins.telescope')
078.370  000.087  000.087: require('cmp.utils.debug')
078.628  000.121  000.121: require('cmp.utils.char')
078.632  000.261  000.139: require('cmp.utils.str')
078.719  000.086  000.086: require('cmp.utils.pattern')
079.163  000.152  000.152: require('cmp.utils.misc')
079.251  000.087  000.087: require('cmp.utils.buffer')
079.361  000.109  000.109: require('cmp.utils.api')
079.363  000.537  000.189: require('cmp.utils.keymap')
079.365  000.646  000.109: require('cmp.utils.feedkeys')
079.995  000.088  000.088: require('cmp.types.cmp')
080.141  000.144  000.144: require('cmp.types.lsp')
080.219  000.078  000.078: require('cmp.types.vim')
080.221  000.392  000.082: require('cmp.types')
080.223  000.529  000.137: require('cmp.config.mapping')
080.313  000.089  000.089: require('cmp.utils.cache')
080.595  000.172  000.172: require('cmp.config.compare')
080.596  000.282  000.110: require('cmp.config.default')
080.603  001.065  000.165: require('cmp.config')
080.610  001.244  000.179: require('cmp.utils.async')
080.723  000.113  000.113: require('cmp.context')
081.433  000.184  000.184: require('cmp.matcher')
081.435  000.493  000.309: require('cmp.entry')
081.439  000.715  000.222: require('cmp.source')
081.704  000.101  000.101: require('cmp.utils.event')
082.120  000.085  000.085: require('cmp.utils.options')
082.123  000.279  000.194: require('cmp.utils.window')
082.124  000.419  000.140: require('cmp.view.docs_view')
082.517  000.104  000.104: require('cmp.utils.autocmd')
082.538  000.413  000.309: require('cmp.view.custom_entries_view')
082.731  000.192  000.192: require('cmp.view.wildmenu_entries_view')
082.879  000.147  000.147: require('cmp.view.native_entries_view')
083.020  000.140  000.140: require('cmp.view.ghost_text_view')
083.024  001.584  000.172: require('cmp.view')
083.265  005.286  000.551: require('cmp.core')
083.422  000.084  000.084: require('cmp.config.sources')
083.506  000.083  000.083: require('cmp.config.window')
083.540  005.776  000.323: require('cmp')
084.221  000.084  000.084: require('luasnip.session')
084.224  000.362  000.278: require('luasnip.util.util')
084.463  000.082  000.082: require('luasnip.session.snippet_collection.source')
084.466  000.241  000.160: require('luasnip.session.snippet_collection')
084.791  000.207  000.207: require('luasnip.util._builtin_vars')
084.844  000.377  000.170: require('luasnip.util.environ')
084.934  000.089  000.089: require('luasnip.util.extend_decorator')
085.130  000.078  000.078: require('luasnip.loaders._caches')
085.384  000.122  000.122: require('luasnip.util.path')
085.385  000.254  000.133: require('luasnip.loaders.util')
085.391  000.455  000.123: require('luasnip.loaders')
085.517  000.124  000.124: require('luasnip.util.log')
085.776  000.076  000.076: require('luasnip.util.types')
085.884  000.107  000.107: require('luasnip.util.ext_opts')
085.976  000.090  000.090: require('luasnip.extras.filetype_functions')
086.143  000.621  000.346: require('luasnip.config')
086.144  002.603  000.333: require('luasnip')
086.272  000.127  000.127: require('lspkind')
086.714  000.236  000.236: require('luasnip.util.jsonc')
086.717  000.445  000.209: require('luasnip/loaders/from_vscode')
091.975  000.070  000.070: require('luasnip.nodes.key_indexer')
091.977  000.194  000.124: require('luasnip.nodes.util')
092.050  000.072  000.072: require('luasnip.util.events')
092.056  000.489  000.224: require('luasnip.nodes.node')
092.224  000.167  000.167: require('luasnip.nodes.insertNode')
092.317  000.092  000.092: require('luasnip.nodes.textNode')
092.435  000.117  000.117: require('luasnip.util.mark')
092.533  000.097  000.097: require('luasnip.util.pattern_tokenizer')
092.617  000.082  000.082: require('luasnip.util.dict')
092.641  001.478  000.432: require('luasnip.nodes.snippet')
092.643  001.573  000.095: require('luasnip.nodes.duplicate')
093.308  000.112  000.112: require('luasnip.util.parser.neovim_ast')
093.418  000.109  000.109: require('luasnip.util.str')
093.825  000.098  000.098: require('luasnip.util.directed_graph')
093.827  000.812  000.492: require('luasnip.util.parser.ast_utils')
093.950  000.122  000.122: require('luasnip.nodes.functionNode')
094.154  000.203  000.203: require('luasnip.nodes.choiceNode')
094.323  000.169  000.169: require('luasnip.nodes.dynamicNode')
094.406  000.081  000.081: require('luasnip.util.functions')
094.408  001.563  000.176: require('luasnip.util.parser.ast_parser')
094.629  000.220  000.220: require('luasnip.util.parser.neovim_parser')
094.632  001.891  000.108: require('luasnip.util.parser')
094.634  001.984  000.094: require('luasnip.nodes.snippetProxy')
094.737  000.102  000.102: require('luasnip.nodes.multiSnippet')
097.018  019.344  006.735: require('abraxas.default.plugins.nvim-cmp')
097.309  000.110  000.110: require('mason-core.path')
097.649  000.161  000.161: require('mason-core.functional')
097.859  000.078  000.078: require('mason-core.functional.data')
097.862  000.204  000.126: require('mason-core.functional.function')
097.954  000.086  000.086: require('mason-core.functional.relation')
098.049  000.091  000.091: require('mason-core.functional.logic')
098.058  000.748  000.206: require('mason-core.platform')
098.154  000.096  000.096: require('mason.settings')
098.156  001.064  000.110: require('mason')
098.477  000.167  000.167: require('mason-core.log')
098.550  000.072  000.072: require('mason-lspconfig.settings')
098.552  000.396  000.156: require('mason-lspconfig')
099.166  000.184  000.184: require('null-ls.utils')
099.273  000.411  000.227: require('null-ls.config')
099.448  000.079  000.079: require('null-ls.helpers.cache')
099.606  000.158  000.158: require('null-ls.helpers.diagnostics')
099.690  000.082  000.082: require('null-ls.helpers.formatter_factory')
100.007  000.098  000.098: require('null-ls.logger')
100.112  000.104  000.104: require('null-ls.state')
100.115  000.424  000.223: require('null-ls.helpers.generator_factory')
100.342  000.111  000.111: require('null-ls.helpers.command_resolver')
100.344  000.228  000.117: require('null-ls.helpers.make_builtin')
100.443  000.099  000.099: require('null-ls.helpers.range_formatting_args_factory')
100.444  001.152  000.082: require('null-ls.helpers')
100.913  000.117  000.117: require('null-ls.methods')
100.915  000.273  000.156: require('null-ls.diagnostics')
100.920  000.475  000.202: require('null-ls.sources')
101.010  000.088  000.088: require('null-ls.builtins')
101.011  002.247  000.121: require('null-ls')
101.012  002.319  000.071: require('mason-null-ls.automatic_setup')
101.013  002.460  000.141: require('mason-null-ls')
101.364  000.162  000.162: require('mason-core.functional.list')
101.482  000.117  000.117: require('mason-core.functional.string')
101.499  000.478  000.199: require('mason.api.command')
101.617  000.116  000.116: require('mason-registry.sources')
101.810  000.068  000.068: require('mason-lspconfig.notify')
101.812  000.186  000.118: require('mason-lspconfig.lspconfig_hook')
103.882  000.172  000.172: require('vim.lsp.log')
104.299  000.416  000.416: require('vim.lsp.protocol')
105.255  000.250  000.250: require('vim.lsp._snippet')
105.403  000.147  000.147: require('vim.highlight')
105.412  001.111  000.714: require('vim.lsp.util')
105.417  002.030  000.331: require('vim.lsp.handlers')
105.738  000.320  000.320: require('vim.lsp.rpc')
105.925  000.186  000.186: require('vim.lsp.sync')
106.305  000.378  000.378: require('vim.lsp.buf')
106.471  000.165  000.165: require('vim.lsp.diagnostic')
106.655  000.183  000.183: require('vim.lsp.codelens')
106.704  004.494  001.231: require('vim.lsp')
106.767  004.954  000.461: require('lspconfig.util')
107.007  000.113  000.113: require('mason-core.functional.table')
107.031  000.263  000.150: require('mason-lspconfig.mappings.server')
107.276  000.093  000.093: require('mason-core.EventEmitter')
107.378  000.101  000.101: require('mason-core.optional')
107.638  000.140  000.140: require('mason-core.async')
107.710  000.071  000.071: require('mason-core.async.uv')
107.714  000.335  000.123: require('mason-core.fs')
107.722  000.690  000.161: require('mason-registry')
107.793  000.070  000.070: require('mason-lspconfig.server_config_extensions')
107.997  000.203  000.203: require('lspconfig.configs')
108.102  000.104  000.104: require('lspconfig.server_configurations.omnisharp')
108.237  000.085  000.085: require('mason-lspconfig.ensure_installed')
108.835  000.122  000.122: require('mason-core.result')
108.857  000.304  000.182: require('mason-core.purl')
108.862  000.483  000.178: require('mason-core.package')
109.229  000.170  000.170: require('mason-core.process')
109.368  000.138  000.138: require('mason-core.spawn')
109.370  000.395  000.086: require('mason-core.managers.powershell')
109.371  000.508  000.113: require('mason-core.fetch')
109.464  000.092  000.092: require('mason-core.providers')
109.903  000.113  000.113: require('mason-core.installer.registry.expr')
109.907  000.291  000.177: require('mason-core.installer.registry.link')
110.617  000.112  000.112: require('mason-core.receipt')
110.640  000.320  000.208: require('mason-core.installer.context')
110.739  000.098  000.098: require('mason-core.async.control')
110.869  000.129  000.129: require('mason-core.installer.linker')
110.872  000.719  000.172: require('mason-core.installer')
110.886  000.885  000.167: require('mason-core.installer.managers.std')
110.888  000.979  000.094: require('mason-core.installer.registry.schemas')
110.985  000.097  000.097: require('mason-core.installer.registry.util')
111.004  001.539  000.172: require('mason-core.installer.registry')
111.020  002.780  000.159: require('mason-registry.sources.github')
114.470  000.080  000.080: require('mason-core.functional.number')
114.479  000.232  000.151: require('mason-lspconfig.api.command')
114.556  000.076  000.076: require('mason-null-ls.settings')
114.674  000.087  000.087: require('mason-null-ls.ensure_installed')
114.830  000.097  000.097: require('mason-null-ls.automatic_installation')
115.040  000.074  000.074: require('mason-core.notify')
115.048  000.213  000.139: require('mason-null-ls.api.command')
115.049  018.030  003.476: require('abraxas.default.plugins.lsp.mason')
115.216  000.105  000.105: require('lspsaga')
115.404  000.095  000.095: require('lspsaga.highlight')
115.585  000.105  000.105: require('lspsaga.lspkind')
116.052  000.134  000.134: require('lspsaga.lightbulb')
116.062  001.012  000.573: require('abraxas.default.plugins.lsp.lspsaga')
116.247  000.091  000.091: require('lspconfig')
116.431  000.091  000.091: require('cmp_nvim_lsp.source')
116.433  000.185  000.094: require('cmp_nvim_lsp')
116.645  000.104  000.104: require('typescript.config')
117.154  000.090  000.090: require('typescript.types.methods')
117.249  000.094  000.094: require('typescript.utils')
117.250  000.278  000.094: require('typescript.execute-command')
117.339  000.088  000.088: require('typescript.types.workspace-commands')
117.340  000.473  000.108: require('typescript.go-to-source-definition')
117.519  000.178  000.178: require('typescript.rename-file')
117.641  000.121  000.121: require('typescript.source-actions')
117.642  000.886  000.113: require('typescript.commands')
117.737  000.095  000.095: require('typescript.handlers')
117.823  000.084  000.084: require('lspconfig.server_configurations.tsserver')
117.886  001.240  000.175: require('typescript.lsp')
117.888  001.454  000.110: require('typescript')
118.193  000.168  000.168: require('ufo.utils')
118.612  000.093  000.093: require('promise-async.utils')
118.737  000.124  000.124: require('promise-async.error')
118.846  000.106  000.106: require('promise-async.loop')
118.850  000.548  000.225: require('promise')
118.987  000.137  000.137: require('ufo.lib.log')
118.989  000.795  000.110: require('ufo.provider')
119.258  000.109  000.109: require('ufo.config')
119.519  000.132  000.132: require('promise-async.compat')
119.521  000.262  000.130: require('async')
119.703  000.087  000.087: require('ufo.lib.disposable')
119.704  000.182  000.095: require('ufo.lib.event')
120.182  000.156  000.156: require('ufo.model.buffer')
120.295  000.112  000.112: require('ufo.model.foldedline')
120.297  000.428  000.161: require('ufo.model.foldbuffer')
120.421  000.122  000.122: require('ufo.bufmanager')
120.647  000.104  000.104: require('ufo.wffi')
120.648  000.226  000.122: require('ufo.fold.driver')
120.649  000.945  000.168: require('ufo.fold.manager')
120.744  000.093  000.093: require('ufo.lib.debounce')
120.748  001.758  000.167: require('ufo.fold')
121.234  000.110  000.110: require('ufo.highlight')
121.333  000.098  000.098: require('ufo.render.extmark')
121.974  000.109  000.109: require('vim.treesitter.language')
121.978  000.368  000.259: require('vim.treesitter.query')
122.394  000.238  000.238: require('vim.treesitter.languagetree')
122.399  000.420  000.182: require('vim.treesitter')
122.403  000.970  000.181: require('vim.treesitter.highlighter')
122.404  001.071  000.102: require('ufo.render.treesitter')
122.501  000.096  000.096: require('ufo.render.match')
122.503  001.538  000.163: require('ufo.render')
122.507  001.758  000.220: require('ufo.decorator')
122.891  000.169  000.169: require('ufo.preview.floatwin')
123.013  000.121  000.121: require('ufo.preview.scrollbar')
123.117  000.102  000.102: require('ufo.preview.winbar')
123.232  000.115  000.115: require('ufo.preview.keymap')
123.235  000.727  000.220: require('ufo.preview')
123.237  005.347  000.141: require('ufo.main')
123.432  000.096  000.096: require('lspconfig.server_configurations.html')
124.133  000.086  000.086: require('lspconfig.server_configurations.cssls')
124.412  000.101  000.101: require('lspconfig.server_configurations.tailwindcss')
124.717  000.084  000.084: require('lspconfig.server_configurations.gopls')
125.232  000.349  000.349: require('lspconfig/util')
125.387  000.147  000.147: require('lspconfig.server_configurations.rust_analyzer')
125.754  000.080  000.080: require('lspconfig.server_configurations.pylsp')
126.008  000.140  000.140: require('mason-core.managers.pip3')
126.009  000.228  000.088: require('mason-lspconfig.server_configurations.pylsp')
126.117  000.082  000.082: require('lspconfig.server_configurations.solidity')
126.381  000.078  000.078: require('lspconfig.server_configurations.svelte')
126.642  000.084  000.084: require('lspconfig.server_configurations.yamlls')
126.935  000.078  000.078: require('lspconfig.server_configurations.jsonls')
127.221  000.080  000.080: require('lspconfig.server_configurations.dockerls')
127.489  000.084  000.084: require('lspconfig.server_configurations.intelephense')
127.753  000.099  000.099: require('lspconfig.server_configurations.lua_ls')
127.939  011.877  003.044: require('abraxas.default.plugins.lsp.lspconfig')
128.127  000.121  000.121: require('null-ls.builtins.formatting.prettier')
128.233  000.105  000.105: require('null-ls.builtins.formatting.phpcsfixer')
128.328  000.086  000.086: require('null-ls.builtins.formatting.stylua')
128.474  000.144  000.144: require('null-ls.builtins.diagnostics.flake8')
128.565  000.090  000.090: require('null-ls.builtins.formatting.black')
128.780  000.117  000.117: require('null-ls.builtins.diagnostics.eslint')
128.807  000.217  000.100: require('null-ls.builtins.diagnostics.eslint_d')
129.160  000.172  000.172: require('null-ls.client')
129.169  001.229  000.293: require('abraxas.default.plugins.lsp.null-ls')
130.105  000.386  000.386: require('lsp_signature.helper')
130.117  000.885  000.499: require('lsp_signature')
130.123  000.953  000.068: require('abraxas.default.plugins.lsp.lsp_signature')
130.782  000.091  000.091: require('nvim-treesitter.compat')
131.811  000.632  000.632: require('nvim-treesitter.parsers')
131.969  000.157  000.157: require('nvim-treesitter.utils')
131.973  001.037  000.248: require('nvim-treesitter.ts_utils')
131.977  001.193  000.156: require('nvim-treesitter.tsrange')
132.082  000.105  000.105: require('nvim-treesitter.caching')
132.089  001.627  000.238: require('nvim-treesitter.query')
132.102  001.919  000.293: require('nvim-treesitter.configs')
132.683  000.155  000.155: require('nvim-treesitter.info')
